symbol,year,quarter,transcript_dt,report_timing,market_cap,composite,n_priors,level_z,drift_z,signal_blend,entry_date,entry_price,ret_open+30m,ret_open+60m,ret_open+120m,ret_close,ret_t1_close
ACMR,2026,1,2026-05-07T00:00:00,BMO,3895611836.0,0.261403,12,1.3986,2.9611,2.0162,2026-05-08,60.24,-0.002324,-0.048805,-0.020086,-0.007304,0.073041
ACSAY,2025,4,2026-02-26T00:00:00,BMO,33363297115.0,0.292468,9,-0.0024,-1.0738,-0.5956,2026-02-27,25.62,0.013271,0.013271,0.008197,0.008587,0.004684
ACS.MC,2025,4,2026-02-26T00:00:00,BMO,28295301512.0,0.292468,9,-0.0024,-1.0738,-0.5956,2026-02-27,110.8,-0.000903,-0.00361,-0.00722,-0.009025,-0.021661
ACVA,2025,4,2026-02-23T00:00:00,BMO,977647280.0,0.230124,12,0.2051,1.0157,0.7407,2026-02-24,5.57,-0.109515,-0.154399,-0.122083,-0.149013,-0.190305
ACT,2025,4,2026-02-04T00:00:00,BMO,6358860300.0,0.274719,12,0.9121,-0.3959,-0.1612,2026-02-05,44.64,-0.007392,-0.008065,-0.004256,-0.010305,-0.032706
ACT,2026,1,2026-05-06T00:00:00,BMO,6097080700.0,0.183262,12,-1.4141,-1.8363,-1.1295,2026-05-07,44.68,-0.041406,-0.050582,-0.032196,-0.032453,-0.014324
AD,2026,1,2026-05-08T00:00:00,BMO,4819420320.0,0.283853,5,0.7592,-0.2961,-0.0931,2026-05-11,53.14,-0.021265,-0.01402,0.004705,-0.010162,-0.029921
AD.AS,2025,4,2026-02-11T00:00:00,BMO,34809280000.0,0.164814,12,0.2333,-0.7116,-0.4049,2026-02-12,38.08,0.005252,0.006828,-0.001838,0.020221,0.03729
ACXIF,2025,4,2026-02-27T00:00:00,BMO,15615820028.0,0.234839,12,-0.1252,-1.0785,-0.6188,2026-03-02,290.24,0.0,0.0,-0.02839,0.0,-0.080485
ADBE,2025,4,2025-12-10T00:00:00,BMO,143085210000.0,0.395657,12,1.2634,2.7601,1.9325,2025-12-11,341.06,0.015423,0.02759,0.011435,0.027063,0.045095
ADBE,2026,1,2026-03-12T00:00:00,BMO,110609799999.0,0.340242,12,-0.0485,-0.9717,-0.5125,2026-03-13,248.84,0.018084,0.022786,0.010328,0.001808,0.012297
ADC,2026,1,2026-04-22T00:00:00,BMO,9189391568.0,0.256462,12,0.5907,-1.6674,-0.9941,2026-04-23,77.18,0.000389,0.00298,-0.007644,0.000518,-0.006219
ADCT,2025,4,2026-03-10T00:00:00,BMO,721445822.0,0.265085,12,1.1138,0.7192,0.5603,2026-03-11,4.74,-0.004219,0.012658,0.025316,0.031646,-0.082278
ADCT,2026,1,2026-05-04T00:00:00,BMO,567243836.0,0.156467,12,-1.1383,-1.2681,-0.7695,2026-05-05,3.73,0.013405,-0.010724,0.002681,0.008043,0.032172
ADEA,2025,4,2026-02-23T00:00:00,BMO,2017517040.0,0.272184,12,0.5144,1.7532,1.2348,2026-02-24,20.06,-0.072283,-0.038385,-0.074277,-0.015952,0.031406
ADEA,2026,1,2026-05-04T00:00:00,BMO,3682585890.0,0.258192,12,0.5655,0.1147,0.1649,2026-05-05,30.28,-0.078269,-0.074306,-0.061427,-0.080911,-0.037318
ADDYY,2025,4,2026-03-04T00:00:00,BMO,29597646881.0,0.122319,12,-1.2681,-0.1533,-0.0569,2026-03-05,85.51,0.009005,-0.008654,-0.008654,-0.015086,-0.028184
ADDYY,2026,1,2026-05-02T00:00:00,BMO,31123446135.0,0.114059,12,-1.6723,-0.2769,-0.14,2026-05-04,85.67,-0.006187,-0.007704,-0.032158,-0.034785,-0.028832
ADI,2026,1,2026-02-18T00:00:00,BMO,169331287380.0,0.298229,12,0.8393,-1.4942,-0.8669,2026-02-19,344.97,-0.005537,-0.013827,0.001652,0.001189,0.028843
ADM,2025,4,2026-02-03T00:00:00,BMO,32616760000.0,0.182268,12,-1.5597,-1.4384,-0.8712,2026-02-04,67.135,0.001713,0.000819,-0.0035,0.002756,-0.025397
ADEN.SW,2025,4,2026-02-25T00:00:00,BMO,3528815451.0,0.310864,12,1.3468,0.1102,0.1804,2026-02-26,21.2,0.012264,0.015094,0.004717,0.026415,0.008491
ADM.L,2025,4,2026-03-05T00:00:00,BMO,9106570800.0,0.28278,12,1.0124,0.0555,0.135,2026-03-06,3062.0,0.0,0.00196,0.001306,0.006532,0.030699
ADNT,2026,1,2026-02-04T00:00:00,BMO,1909262000.0,0.302544,12,3.1919,1.7253,1.2274,2026-02-05,25.26,0.008314,-0.010293,-0.007918,-0.002771,0.04711
ADNT,2026,2,2026-05-06T00:00:00,BMO,1769976000.0,0.499721,12,5.7711,3.5738,2.4979,2026-05-07,22.86,-0.021872,-0.035871,-0.024059,-0.04287,-0.003937
ADP.PA,2025,4,2026-02-19T00:00:00,BMO,11882276000.0,0.195914,11,-0.6598,0.5655,0.4361,2026-02-20,119.5,-0.001674,0.0,-0.00251,0.0,0.012552
ADMA,2025,4,2026-02-25T00:00:00,BMO,3731394719.0,0.298163,12,2.2614,0.4294,0.3835,2026-02-26,16.24,-0.025862,-0.053571,-0.073276,-0.065271,-0.041256
ADMA,2026,1,2026-05-07T00:00:00,BMO,1999536200.0,0.17802,12,-1.4729,-11.3126,-7.2909,2026-05-08,8.65,0.0,-0.009249,-0.042775,-0.057803,-0.087861
ADS.DE,2025,4,2026-03-04T00:00:00,BMO,25334699552.0,0.122319,12,-1.2681,-0.1533,-0.0569,2026-03-05,141.3,0.008846,0.014154,0.017693,0.053079,0.012385
ADS.DE,2026,1,2026-05-02T00:00:00,BMO,26335223653.0,0.114059,12,-1.6723,-0.2769,-0.14,2026-05-04,144.85,0.001726,0.003797,-0.001036,0.001381,-0.017604
ADRZY,2025,4,2026-03-05T00:00:00,BMO,8877697320.0,0.161329,8,-0.4286,0.1405,0.1478,2026-03-06,15.63,0.0,0.0,0.0,0.0,-0.033269
ADSK,2027,1,2026-05-28T00:00:00,BMO,50840450000.0,0.304326,12,0.5868,0.4397,0.3923,2026-05-29,225.56,0.00102,-0.005763,0.025448,0.025448,0.100505
ADUS,2025,4,2026-02-24T00:00:00,BMO,1940624400.0,0.240632,12,-0.4026,-0.8691,-0.4807,2026-02-25,105.46,-0.017447,-0.01887,-0.016878,0.021335,-0.013465
ADUS,2026,1,2026-05-05T00:00:00,BMO,1819761840.0,0.452167,12,1.6742,1.4062,1.0723,2026-05-06,98.77,-0.0122,-0.027032,-0.015288,-0.022071,-0.014782
ADPT,2025,4,2026-02-05T00:00:00,BMO,2510560096.0,0.392988,12,1.5337,0.1731,0.25,2026-02-06,17.86,-0.095745,-0.119261,-0.118701,-0.117021,-0.111982
ADPT,2026,1,2026-05-05T00:00:00,BMO,2143080041.0,0.470207,12,3.0896,2.0729,1.512,2026-05-06,14.64,-0.077869,-0.018443,-0.043033,-0.015027,0.002049
ADTN,2025,4,2026-02-26T00:00:00,BMO,791581070.0,0.177214,12,0.5596,-2.2962,-1.4305,2026-02-27,9.89,-0.001011,0.022245,0.014156,0.032356,0.007078
ADTN,2026,1,2026-05-05T00:00:00,BMO,1228911300.0,0.264722,12,1.8976,1.3694,0.9828,2026-05-06,15.27,0.026195,0.011133,0.016372,0.02816,-0.046496
ADP,2026,2,2026-01-28T00:00:00,BMO,101228622000.0,0.153394,12,-1.6806,-0.6713,-0.3827,2026-01-29,250.09,-0.004838,-0.002879,-0.007477,-0.016554,-0.013155
ADP,2026,3,2026-04-29T00:00:00,BMO,86260566000.0,0.207923,12,0.6125,1.5793,1.0993,2026-04-30,212.63,-0.006819,-9.4e-05,0.002493,-0.003104,0.00776
ADVANC.BK,2025,4,2026-02-04T00:00:00,BMO,1112276000000.0,0.241652,6,1.631,-0.8704,-0.4812,2026-02-05,380.0,0.002632,-0.018421,-0.034211,-0.039474,-0.042105
ADT,2025,4,2026-03-02T00:00:00,BMO,5425440000.0,0.229491,12,-0.5894,-1.2011,-0.7004,2026-03-03,7.0,-0.032857,-0.038571,-0.032857,-0.02,-0.021429
ADVANC-R.BK,2025,4,2026-02-03T00:00:00,BMO,1073614000000.0,0.241652,6,1.631,-0.8704,-0.4812,2026-02-04,371.0,0.005391,0.016173,0.016173,0.008086,-0.016173
ADYEN.AS,2025,4,2026-02-13T00:00:00,BMO,28272082809.0,0.190734,12,-0.6525,-0.602,-0.3245,2026-02-16,908.2,0.011782,0.01057,0.0098,0.021581,0.029509
ADYEY,2025,4,2026-02-13T00:00:00,BMO,33875973984.0,0.190734,12,-0.6525,-0.602,-0.3245,2026-02-17,10.9,0.010092,0.012844,0.034862,0.03578,0.066055
AEBZY,2025,4,2026-03-06T00:00:00,BMO,2309210670.0,0.171766,5,0.7756,1.6379,1.1248,2026-03-09,0.37,0.0,0.0,0.027027,0.0,0.0
AEE,2026,1,2026-05-06T00:00:00,BMO,30301635000.0,0.201316,12,-0.6138,-0.6488,-0.3513,2026-05-07,108.98,-0.005597,-0.002569,-0.002845,-0.002019,0.000826
AEG,2025,4,2026-02-19T00:00:00,BMO,11999540903.0,0.299635,12,1.6583,1.2684,0.9293,2026-02-20,7.41,-0.004049,0.004049,0.005398,0.016194,-0.006748
AEFES.IS,2025,4,2026-03-06T00:00:00,BMO,100006568280.0,0.171766,5,0.7756,1.6379,1.1248,2026-03-09,16.37,0.00672,-0.031765,-0.012828,0.023213,0.067807
AEHR,2026,2,2026-01-08T00:00:00,BMO,682135000.0,0.115872,12,-0.6771,2.0255,1.3571,2026-01-09,24.15,-0.038095,-0.039752,0.0,0.091511,0.089855
AEHR,2026,3,2026-04-07T00:00:00,BMO,1542423750.0,0.151639,12,0.1136,2.7278,1.8261,2026-04-08,57.26,0.128886,0.117534,0.046105,0.101816,0.201537
AENA.MC,2025,4,2026-02-25T00:00:00,BMO,40395000000.0,0.280241,12,0.6041,-0.2052,-0.0353,2026-02-26,27.03,0.00074,-0.00222,-0.00185,0.00148,-0.011469
AENT,2026,2,2026-02-12T00:00:00,BMO,324286136240.0,0.200541,8,-0.3706,-0.864,-0.4914,2026-02-13,5.31,-0.011299,-0.035782,-0.058456,0.016949,-0.092279
AENT,2026,3,2026-05-14T00:00:00,BMO,386296964800.0,0.210601,9,-0.1008,0.0812,0.1265,2026-05-15,7.6,-0.043921,-0.021053,-0.047368,-0.148684,-0.123684
AEIS,2025,4,2026-02-10T00:00:00,BMO,10491904000.0,0.409767,12,2.3113,0.8128,0.6717,2026-02-11,299.08,0.063093,0.058981,0.074863,0.032199,0.046509
AEIS,2026,1,2026-05-04T00:00:00,BMO,14591030999.0,0.365039,12,1.2571,-0.6107,-0.2692,2026-05-05,351.44,0.021142,0.019406,0.007483,-0.016361,0.026633
AEP,2025,4,2026-02-12T00:00:00,BMO,65605032720.0,0.291254,12,0.9369,-1.0681,-0.5923,2026-02-13,127.04,0.012831,0.016452,0.02086,0.022906,0.025189
AEP,2026,1,2026-05-05T00:00:00,BMO,74286543023.0,0.332708,12,1.535,-0.054,0.0813,2026-05-06,136.39,-0.016497,-0.014517,-0.016057,-0.028301,-0.03424
AEO,2025,3,2026-01-08T00:00:00,BMO,4687668750.0,0.24073,12,0.6305,3.0974,2.0975,2026-01-09,27.82,-0.003595,-0.024802,-0.025521,-0.036305,-0.070453
AEO,2025,4,2026-03-05T00:00:00,BMO,3270404039.0,0.195791,12,-0.7582,-0.173,-0.044,2026-03-06,18.8,-0.003191,-0.005319,-0.004255,-0.019149,-0.019681
AEO,2026,1,2026-05-28T00:00:00,BMO,3007603200.0,0.340703,12,3.5005,4.2024,2.8508,2026-05-29,14.65,0.048464,0.05802,0.076451,0.078498,0.101024
AER,2026,1,2026-04-29T00:00:00,BMO,22323161804.0,0.112029,12,-1.6024,-1.5667,-0.9792,2026-04-30,139.68,0.006085,0.006443,0.004081,0.018757,0.008877
AEVA,2025,4,2026-02-26T00:00:00,BMO,777794047.0,0.257771,12,0.5134,0.1665,0.1984,2026-02-27,13.7,-0.007299,0.007299,-0.00292,-0.029927,0.056204
AEVA,2026,1,2026-05-06T00:00:00,BMO,1040730250.0,0.255203,12,0.7246,0.0957,0.1515,2026-05-07,15.56,-0.117609,-0.123393,-0.148458,-0.122108,-0.128535
AEM,2025,4,2026-02-13T00:00:00,BMO,108766733020.0,0.229525,12,1.6562,0.0923,0.1403,2026-02-17,210.19,-0.010039,-0.013416,0.005709,0.012846,0.049955
AEM,2026,1,2026-05-01T00:00:00,BMO,91824054400.0,0.183947,12,-0.2494,-2.3231,-1.4457,2026-05-04,182.6,-0.00126,-0.003724,-0.004545,-0.014622,-0.023604
AESI,2026,1,2026-05-05T00:00:00,BMO,2395311720.0,0.346111,11,4.1339,3.7033,2.5283,2026-05-06,18.46,0.002709,-0.029794,-0.026002,-0.00325,-0.009751
AF.PA,2025,4,2026-02-19T00:00:00,BMO,3421320320.0,0.289782,12,1.1158,1.9225,1.3511,2026-02-20,12.74,0.015699,0.005495,-0.00157,-0.030612,0.018838
AFG,2025,4,2026-02-04T00:00:00,BMO,10510920180.0,0.320757,12,0.3488,0.2102,0.2489,2026-02-05,126.15,0.022434,0.026239,0.017598,0.027507,0.038763
AFG,2026,1,2026-04-30T00:00:00,BMO,11101524270.0,0.284698,12,-0.0163,-0.5543,-0.2607,2026-05-01,134.04,0.002537,-0.004252,-0.009848,-0.017681,-0.019696
AFN.TO,2025,3,2026-01-09T00:00:00,BMO,544200319.0,0.244702,12,-0.824,0.0507,0.1186,2026-01-12,28.94,-0.058397,-0.062889,-0.078784,-0.073255,-0.052177
AFL,2025,4,2026-02-05T00:00:00,BMO,62264973500.0,0.207161,12,-1.1426,-2.2264,-1.3746,2026-02-06,118.7,-0.004044,-0.013901,-0.020977,-0.013142,-0.04642
AG,2025,3,2026-01-06T00:00:00,BMO,9148887858.0,0.219743,10,2.2126,0.392,0.3317,2026-01-07,17.67,-0.039615,-0.026599,-0.017544,0.014714,0.013016
AFYA,2025,4,2026-03-12T00:00:00,BMO,1219239000.0,0.36321,12,1.5048,3.1343,2.1644,2026-03-13,13.5,0.037126,0.030763,0.057778,0.017037,0.057037
AFLYY,2025,4,2026-02-19T00:00:00,BMO,39015049600.0,0.289782,12,1.1158,1.9225,1.3511,2026-02-20,1.45,-0.027586,-0.027586,-0.02069,-0.02,0.027586
AFX.DE,2025,4,2025-12-15T00:00:00,BMO,3490938830.0,0.15321,12,-0.5879,-1.3059,-0.7952,2025-12-16,39.74,0.008052,0.013588,0.008052,0.011072,0.010065
AFX.DE,2026,1,2026-02-13T00:00:00,BMO,2347717638.0,0.045467,12,-2.012,-1.3471,-0.8597,2026-02-16,26.24,0.003811,0.010671,0.010671,-0.014482,0.015244
AFX.DE,2026,2,2026-05-13T00:00:00,BMO,2218164241.0,0.093674,12,-1.0288,-0.1324,-0.0533,2026-05-14,25.26,-0.008709,-0.011085,-0.021378,-0.023753,-0.022169
AFRM,2026,2,2026-02-05T00:00:00,BMO,19862367965.0,0.123138,12,-0.54,-1.0058,-0.6107,2026-02-06,60.65,-0.071888,-0.06892,-0.067106,-0.060181,-0.044847
AFRM,2026,3,2026-05-07T00:00:00,BMO,22709931328.0,0.119628,12,-0.565,-0.4911,-0.2773,2026-05-08,68.35,-0.006584,-0.033943,-0.030432,-0.063497,-0.027505
AGESY,2025,4,2026-02-25T00:00:00,BMO,14092479999.0,0.221724,12,4.2287,2.798,1.8963,2026-02-26,74.77,0.001605,0.000936,-0.000267,0.006553,-0.011234
AGL,2025,4,2026-02-26T00:00:00,BMO,6165354790.0,0.210348,12,0.1596,0.1203,0.1518,2026-02-27,14.985,-0.069069,-0.074408,-0.04638,-0.018185,0.029363
AGLXY,2026,2,2026-02-10T00:00:00,BMO,4245035040.0,0.49227,12,2.9956,0.9193,0.7698,2026-02-12,7.2,0.0,0.0,0.0,0.0,0.033333
AGIO,2025,4,2026-02-12T00:00:00,BMO,1627274152.0,0.389743,12,0.5315,0.3211,0.3451,2026-02-13,28.6,0.002448,0.004895,0.006294,-0.022727,-0.025874
AGIO,2026,1,2026-04-29T00:00:00,BMO,1648841860.0,0.414568,12,0.7553,0.5551,0.5059,2026-04-30,28.19,-0.009933,0.000709,0.014544,-0.00674,-0.001064
AGI,2025,4,2026-02-19T00:00:00,BMO,19284130000.0,0.318863,12,1.2873,2.3555,1.6427,2026-02-20,45.9,0.017211,-0.013725,0.004575,0.043137,0.083007
AGI,2026,1,2026-04-30T00:00:00,BMO,16770766059.0,0.257432,12,-0.1656,-0.1031,0.0231,2026-05-01,39.81,0.016076,0.001758,-0.000251,-0.010048,-0.018839
AGL.AX,2026,2,2026-02-10T00:00:00,BMO,5953813012.0,0.49227,12,2.9956,0.9193,0.7698,2026-02-11,9.42,0.007431,-0.004246,0.010616,0.048832,0.076433
AGM,2025,4,2026-02-20T00:00:00,BMO,1929678060.0,0.439966,12,5.116,12.8923,8.534,2026-02-23,150.46,-0.003589,0.010833,0.026652,0.034162,0.051309
AGNC,2025,4,2026-01-27T00:00:00,BMO,13256781000.0,0.236113,12,2.3949,3.5883,2.4151,2026-01-28,12.14,0.000824,0.000824,-0.004119,-0.010708,-0.014827
AGNC,2026,1,2026-04-21T00:00:00,BMO,12247566000.0,0.180086,12,0.7141,-0.3969,-0.195,2026-04-22,11.04,-0.005435,-0.009058,-0.007246,-0.011775,-0.016304
AGN.AS,2025,4,2026-02-19T00:00:00,BMO,10201244582.0,0.299635,12,1.6583,1.2684,0.9293,2026-02-20,6.32,0.003165,0.004747,0.003797,0.0,0.017405
AGO,2026,1,2026-05-08T00:00:00,BMO,3407270000.0,0.277713,12,0.206,-0.5826,-0.2815,2026-05-11,75.65,0.030535,0.043886,0.038467,0.043225,0.017449
AGRO,2025,4,2026-03-17T00:00:00,BMO,6292866195.0,0.159626,12,-0.8299,0.8134,0.5846,2026-03-18,12.58,0.078696,0.082671,0.105723,0.083466,0.162162
AGRO,2026,1,2026-05-12T00:00:00,BMO,6606245877.0,0.1927,12,0.1017,2.0931,1.428,2026-05-13,13.23,-0.010582,-0.007181,0.006047,0.03099,-0.015873
AGS.BR,2025,4,2026-02-25T00:00:00,BMO,11881600000.0,0.221724,12,4.2287,2.798,1.8963,2026-02-26,62.8,0.009554,0.003981,0.007166,0.01035,-0.003981
AGX,2026,3,2025-12-04T00:00:00,BMO,4928873700.0,0.177928,10,-0.5209,-6.1502,-3.9354,2025-12-05,293.0,0.031331,0.051195,0.059863,0.066928,0.08901
AGX,2026,4,2026-03-26T00:00:00,BMO,5708760750.0,0.186193,11,-0.2099,-0.6472,-0.3555,2026-03-27,498.74,0.104503,0.093676,0.105947,0.135682,0.032382
AGYS,2026,3,2026-01-26T00:00:00,BMO,3175993500.0,0.274934,12,-0.2087,-0.3755,-0.1479,2026-01-27,94.25,-0.009973,-0.052626,-0.037772,-0.038727,-0.090928
AGYS,2026,4,2026-05-18T00:00:00,BMO,1968969600.0,0.306013,12,0.215,0.1461,0.2021,2026-05-19,91.73,0.008721,-0.029325,-0.142483,-0.139758,-0.111305
AHCO,2025,4,2026-02-24T00:00:00,BMO,1199971820.0,0.319768,12,2.0813,0.2658,0.2847,2026-02-25,8.77,0.023945,0.022805,0.025086,0.062714,0.034208
AHCO,2026,1,2026-05-05T00:00:00,BMO,1595403250.0,0.303086,12,1.4575,-0.6838,-0.3384,2026-05-06,11.71,-0.00427,-0.003416,-0.010248,-0.025619,0.000854
AHEXY,2025,4,2026-02-25T00:00:00,BMO,9168198619.0,0.310864,12,1.3468,0.1102,0.1804,2026-02-26,13.82,0.013025,0.013025,0.015919,0.023878,0.02822
AHRT,2026,1,2026-05-05T00:00:00,BMO,600066320.0,0.35329,4,2.9534,2.7482,1.91,2026-05-06,6.47,-0.010819,-0.007728,-0.00541,0.0,-0.009274
AHR,2026,1,2026-05-08T00:00:00,BMO,9686317200.0,0.227534,8,-0.1078,-0.2004,-0.0506,2026-05-11,51.45,0.013217,-0.006414,0.00311,-0.020019,0.000389
AI,2026,3,2026-02-26T00:00:00,BMO,1164836400.0,0.29946,12,2.1172,1.3533,0.9845,2026-02-27,8.21,-0.020706,0.004872,-0.007308,-0.034105,0.053593
AIBGY,2025,4,2026-03-04T00:00:00,BMO,24223179472.0,0.324943,4,1.1034,1.2988,0.958,2026-03-05,20.55,-0.014599,-0.018783,-0.029684,-0.024331,-0.008759
AIG,2026,1,2026-05-01T00:00:00,BMO,42386137000.0,0.248745,12,0.3927,-0.6043,-0.3057,2026-05-04,78.63,-0.005214,0.000254,-0.001908,-0.013735,-0.002162
AIA.NZ,2026,2,2026-02-18T00:00:00,BMO,14614271282.0,0.325562,7,0.9567,-0.4436,-0.1744,2026-02-19,8.4,0.0,0.00119,0.011905,0.032143,0.058333
AIAGY,2025,4,2025-12-04T00:00:00,BMO,5303168614.0,0.219185,11,-0.5142,0.148,0.1729,2025-12-09,68.28,0.0,0.0,0.0,0.0,-0.001757
AIAGY,2026,1,2026-02-05T00:00:00,BMO,8797294545.0,0.4074,12,1.4513,2.6167,1.8434,2026-02-10,103.65,0.0,0.0,0.0,0.0,-0.048722
AIN,2025,4,2026-02-24T00:00:00,BMO,1564354730.0,0.311665,12,1.1998,0.9409,0.7207,2026-02-25,55.13,-0.017595,-0.034464,-0.011065,0.033013,0.057863
AIN,2026,1,2026-04-30T00:00:00,BMO,1643750840.0,0.323275,12,1.2176,0.4054,0.3767,2026-05-01,58.73,-0.019581,-0.010216,-0.021539,-0.006981,-0.025711
AIOT,2026,3,2026-02-09T00:00:00,BMO,638760960.0,0.215704,12,-1.9591,-0.7861,-0.4355,2026-02-10,4.76,-0.084034,-0.084034,-0.088235,-0.12395,-0.153361
AIP,2025,4,2026-02-12T00:00:00,BMO,652154826.0,0.214538,12,0.909,-0.4937,-0.2458,2026-02-13,15.43,-0.064161,-0.064161,-0.068049,-0.051847,-0.090084
AIP,2026,1,2026-05-12T00:00:00,BMO,1477014037.0,0.32216,12,4.5833,4.6262,3.1198,2026-05-13,35.58,-0.085441,-0.035413,-0.040472,0.000562,0.049466
AIR,2026,2,2026-01-06T00:00:00,BMO,3292128000.0,0.289322,12,-0.341,0.5096,0.4325,2026-01-07,95.58,-0.047499,-0.025947,-0.01109,-0.045512,-0.009625
AIR.NZ,2026,2,2026-02-25T00:00:00,BMO,1859298096.0,0.130767,11,-0.6448,0.5663,0.4139,2026-02-26,0.565,0.00885,-0.004425,-0.004425,-0.004425,-0.013274
AISF.F,2025,4,2026-02-03T00:00:00,BMO,28996500000.0,0.241652,6,1.631,-0.8704,-0.4812,2026-02-04,10.2,0.0,0.0,0.0,0.0,-0.044118
AIQUY,2025,4,2026-02-20T00:00:00,BMO,119498688160.0,0.296827,12,-0.2218,-0.4974,-0.2194,2026-02-23,37.3182,0.004872,0.004141,0.001949,0.001462,0.016809
AIZ,2025,4,2026-02-11T00:00:00,BMO,10980147740.0,0.273074,12,0.4388,-1.5144,-0.8888,2026-02-12,219.06,-0.001141,-0.017758,-0.037661,-0.021775,-0.007304
AIZ,2026,1,2026-05-06T00:00:00,BMO,11760111127.0,0.287944,12,0.7619,-0.3653,-0.1367,2026-05-07,235.39,-0.003823,-0.01334,-0.002082,-0.00684,0.018437
AJINY,2026,3,2026-02-05T00:00:00,BMO,24282925000.0,0.164281,5,-0.5285,-0.6397,-0.3583,2026-02-06,26.48,-0.001888,-0.004909,-0.004909,0.009063,0.075151
AKAAF,2025,4,2026-02-13T00:00:00,BMO,37453736556.0,0.3006,12,2.1485,1.2741,0.9334,2026-02-20,96.8,0.0,0.0,0.0,0.0,
AKAM,2026,1,2026-05-07T00:00:00,BMO,16951556300.0,0.277059,12,1.7523,6.4128,4.2653,2026-05-08,145.45,-0.066552,-0.040564,-0.03197,0.015538,0.052527
AKE.PA,2025,4,2026-02-26T00:00:00,BMO,4642916200.0,0.082832,12,-1.7506,-0.0567,-0.0079,2026-02-27,62.0,-0.002419,-0.005645,-0.025806,-0.020968,-0.069355
AKE.PA,2026,1,2026-05-06T00:00:00,BMO,4857085218.0,0.241926,12,1.1419,3.875,2.6034,2026-05-07,63.6,-0.019654,-0.032233,-0.027516,-0.005503,-0.009434
AKR,2025,4,2026-02-11T00:00:00,BMO,2691458900.0,0.203631,12,-0.8401,-1.7662,-1.0768,2026-02-12,20.72,0.001448,-0.008205,-0.008205,-0.024614,-0.006274
AKSO.OL,2025,4,2026-02-06T00:00:00,BMO,18324550000.0,0.313884,10,0.267,0.5416,0.4619,2026-02-09,36.98,0.001622,0.011357,0.017847,0.023797,0.007031
AKSO.OL,2026,1,2026-05-13T00:00:00,BMO,21425311900.0,0.176974,11,-1.9662,-1.7942,-1.1043,2026-05-15,44.6,-0.002242,0.0,-0.000448,0.008072,0.013004
AKZA.AS,2026,1,2026-04-22T00:00:00,BMO,9166048000.0,0.183077,12,-0.0718,3.0968,2.077,2026-04-23,53.12,-0.00113,-0.003012,-0.002259,-0.001883,-0.006024
AKZOY,2025,4,2026-02-03T00:00:00,BMO,11456970568.0,0.122098,12,-0.7447,1.8171,1.2239,2026-02-04,23.51,0.001701,-0.000851,-0.00553,-0.011484,-0.009358
AKZOY,2026,1,2026-04-22T00:00:00,BMO,10678811836.0,0.183077,12,-0.0718,3.0968,2.077,2026-04-23,20.56,0.000973,0.008755,0.000973,-0.006809,-0.005837
ALA.TO,2025,4,2026-03-06T00:00:00,BMO,13851604000.0,0.201683,12,-1.2979,-2.3689,-1.4692,2026-03-09,46.37,0.024369,0.034505,0.033858,0.030623,0.018978
ALAB,2025,4,2026-02-10T00:00:00,BMO,30995684300.0,0.204157,7,0.4663,0.0653,0.1139,2026-02-11,160.0,-0.06,-0.09,-0.061125,-0.101688,-0.208875
ALAB,2026,1,2026-05-05T00:00:00,BMO,36823890940.0,0.240577,8,2.9237,0.423,0.3591,2026-05-06,229.75,-0.095016,-0.105985,-0.096844,-0.068553,-0.149119
ALBKY,2026,1,2026-05-20T00:00:00,BMO,9367861498.0,0.321087,12,0.438,-0.754,-0.3777,2026-05-21,1.07,-0.046729,-0.046729,-0.028037,-0.028037,-0.046729
ALC,2025,4,2026-02-25T00:00:00,BMO,42211977686.0,0.173918,12,-1.3503,-1.2185,-0.7311,2026-02-26,87.55,-0.008224,-0.010737,-0.015762,-0.009709,-0.00434
ALFA.ST,2025,4,2026-02-03T00:00:00,BMO,208895119601.0,0.190868,12,-0.4074,0.3713,0.3081,2026-02-04,510.4,-0.005486,-0.00627,-0.000784,0.007445,-0.009796
ALFA.ST,2026,1,2026-04-22T00:00:00,BMO,228631628000.0,0.120805,12,-1.7146,-0.5045,-0.2856,2026-04-23,545.4,0.000367,-0.004767,-0.009901,-0.0033,-0.008801
ALFVY,2025,4,2026-02-03T00:00:00,BMO,23402535955.0,0.190868,12,-0.4074,0.3713,0.3081,2026-02-04,57.16,0.0,0.002099,-0.007173,-0.012596,-0.025017
ALFVY,2026,1,2026-04-22T00:00:00,BMO,24489584163.0,0.120805,12,-1.7146,-0.5045,-0.2856,2026-04-23,59.91,-0.001836,0.004173,0.010349,-0.015356,-0.024203
ALG,2025,4,2026-03-03T00:00:00,BMO,2220686040.0,0.157123,12,-0.5902,-1.3374,-0.8143,2026-03-04,185.74,-0.020082,-0.016852,-0.005222,-0.041617,-0.067729
ALG,2026,1,2026-05-05T00:00:00,BMO,2012155470.0,0.168233,12,-0.1882,-0.684,-0.3857,2026-05-06,170.19,0.003173,0.00094,0.01228,0.003525,-0.023797
ALGN,2026,1,2026-04-29T00:00:00,BMO,12742220000.0,0.217598,12,0.7459,0.443,0.3641,2026-04-30,177.0,-0.045593,-0.032938,-0.016158,-0.004746,0.010734
ALGT,2025,4,2026-02-04T00:00:00,BMO,1815155220.0,0.21192,12,-0.4327,-0.9133,-0.5195,2026-02-05,102.28,-0.017012,-0.034318,-0.010657,-0.027669,0.121334
